Name,Address,City,State,Zip,Visit Index,geofence,the_geom
Macy's,4888 N Fresno St ,Fresno,CA,93726,1134,"POLYGON((36.80592602839459 -119.77930735841755,36.806778568247495 -119.77931272283558,36.80676997809181 -119.78017366472244,36.805917438143254 -119.78015757146835,36.80592602839459 -119.77930735841755))","POLYGON((-119.77930735841755 36.80592602839459,-119.77931272283558 36.806778568247495,-119.78017366472244 36.80676997809181,-119.78015757146835 36.805917438143254,-119.77930735841755 36.80592602839459))"
Macy's,3515 E State St,Hermitage,PA,16148,1127,"POLYGON((41.23487616411005 -80.44461113347518,41.23567587785806 -80.44463795556533,41.23566377565547 -80.44567456956588,41.2348640617594 -80.44567456956588,41.23487616411005 -80.44461113347518))","POLYGON((-80.44461113347518 41.23487616411005,-80.44463795556533 41.23567587785806,-80.44567456956588 41.23566377565547,-80.44567456956588 41.2348640617594,-80.44461113347518 41.23487616411005))"
Macy's,3303 Nicholasville Rd ,Lexington,KY,40503,1126,"POLYGON((37.99063562526544 -84.52637650157686,37.99096874139828 -84.52622093326295,37.99105497244798 -84.52642746328297,37.991093860175745 -84.52639661799202,37.991121759509745 -84.52652067021603,37.991158114289064 -84.52648378993746,37.99144348835802 -84.52734422683136,37.991352592004816 -84.52739999662668,37.99140754985897 -84.52760809569025,37.99098627130527 -84.52781864938197,37.99094548871691 -84.52769660887697,37.99082164641781 -84.52775293497706,37.99057643856421 -84.52694670020782,37.99078359798621 -84.52686008447444,37.99063562526544 -84.52637650157686))","POLYGON((-84.52637650157686 37.99063562526544,-84.52622093326295 37.99096874139828,-84.52642746328297 37.99105497244798,-84.52639661799202 37.991093860175745,-84.52652067021603 37.991121759509745,-84.52648378993746 37.991158114289064,-84.52734422683136 37.99144348835802,-84.52739999662668 37.991352592004816,-84.52760809569025 37.99140754985897,-84.52781864938197 37.99098627130527,-84.52769660887697 37.99094548871691,-84.52775293497706 37.99082164641781,-84.52694670020782 37.99057643856421,-84.52686008447444 37.99078359798621,-84.52637650157686 37.99063562526544))"
Macy's,5000 W 119th St ,Leawood,KS,66209,1121,"POLYGON((38.9144901984895 -94.64437410858426,38.91521894309415 -94.64438483742032,38.915217638943986 -94.64450921637797,38.91519129119776 -94.64451021369655,38.91518868265698 -94.64469996292195,38.91522937877539 -94.6446985877829,38.915227291935715 -94.64497478725394,38.915189726826675 -94.64498001539988,38.91518555278472 -94.64517822625862,38.91521894397674 -94.64517768122857,38.91521894309415 -94.64529460836513,38.91449645944348 -94.64529460836513,38.914497242290096 -94.64516482316793,38.914516807950804 -94.6451637839615,38.914514199394304 -94.64497931529093,38.914488112425616 -94.64497515843743,38.91448602556293 -94.64470398823602,38.91451524359282 -94.64470345392823,38.91451524348183 -94.64450390179252,38.91449019943535 -94.64450176459843,38.9144901984895 -94.64437410858426))","POLYGON((-94.64437410858426 38.9144901984895,-94.64438483742032 38.91521894309415,-94.64450921637797 38.915217638943986,-94.64451021369655 38.91519129119776,-94.64469996292195 38.91518868265698,-94.6446985877829 38.91522937877539,-94.64497478725394 38.915227291935715,-94.64498001539988 38.915189726826675,-94.64517822625862 38.91518555278472,-94.64517768122857 38.91521894397674,-94.64529460836513 38.91521894309415,-94.64529460836513 38.91449645944348,-94.64516482316793 38.914497242290096,-94.6451637839615 38.914516807950804,-94.64497931529093 38.914514199394304,-94.64497515843743 38.914488112425616,-94.64470398823602 38.91448602556293,-94.64470345392823 38.91451524359282,-94.64450390179252 38.91451524348183,-94.64450176459843 38.91449019943535,-94.64437410858426 38.9144901984895))"
Macy's,3341 S Linden Rd ,Flint,MI,48507,1084,"POLYGON((42.97894571322359 -83.76840544192157,42.979889972718496 -83.76844299284778,42.97985857614381 -83.76986241854445,42.97892098535663 -83.76983559586478,42.97891745358014 -83.76976585857983,42.978737707423235 -83.76976585901991,42.97875537109836 -83.76855403858588,42.978941790736435 -83.76855457436852,42.97894571322359 -83.76840544192157))","POLYGON((-83.76840544192157 42.97894571322359,-83.76844299284778 42.979889972718496,-83.76986241854445 42.97985857614381,-83.76983559586478 42.97892098535663,-83.76976585857983 42.97891745358014,-83.76976585901991 42.978737707423235,-83.76855403858588 42.97875537109836,-83.76855457436852 42.978941790736435,-83.76840544192157 42.97894571322359))"
Macy's,9509 Destiny Usa Dr ,Syracuse,NY,13290,1078,"POLYGON((43.070919223581384 -76.17218993737629,43.07204870974813 -76.17194853856495,43.07217018881111 -76.17278124849861,43.07101327364249 -76.1730494694001,43.070919223581384 -76.17218993737629))","POLYGON((-76.17218993737629 43.070919223581384,-76.17194853856495 43.07204870974813,-76.17278124849861 43.07217018881111,-76.1730494694001 43.07101327364249,-76.17218993737629 43.070919223581384))"
Macy's,220 E Via Rancho Pkwy,Escondido,CA,92025,1069,"POLYGON((33.07085621027281 -117.06703965144004,33.07127631816929 -117.06652466730918,33.071802271547824 -117.06707963692054,33.0713911568342 -117.06762680755958,33.07085621027281 -117.06703965144004))","POLYGON((-117.06703965144004 33.07085621027281,-117.06652466730918 33.07127631816929,-117.06707963692054 33.071802271547824,-117.06762680755958 33.0713911568342,-117.06703965144004 33.07085621027281))"
Macy's,1 Mid Rivers Mall ,Saint Peters,MO,63376,1066,"POLYGON((38.7968621439953 -90.61605468906839,38.79779029712365 -90.61750561423867,38.797330400872816 -90.6180553082765,38.796881076349734 -90.6174437646211,38.79646101911542 -90.61674639027723,38.796379492103604 -90.61674386194625,38.79647669847302 -90.61662994523147,38.79640405522248 -90.61651397807896,38.7968621439953 -90.61605468906839))","POLYGON((-90.61605468906839 38.7968621439953,-90.61750561423867 38.79779029712365,-90.6180553082765 38.797330400872816,-90.6174437646211 38.796881076349734,-90.61674639027723 38.79646101911542,-90.61674386194625 38.796379492103604,-90.61662994523147 38.79647669847302,-90.61651397807896 38.79640405522248,-90.61605468906839 38.7968621439953))"
Macy's,4606 Golf Rd ,Eau Claire,WI,54701,1051,"POLYGON((44.77256843589959 -91.44125282130886,44.7726491564693 -91.44109457200727,44.77334680974756 -91.44094704948117,44.77351056177232 -91.44249947565004,44.77285099022966 -91.44264163592891,44.7727436148279 -91.44253702657625,44.77256843589959 -91.44125282130886))","POLYGON((-91.44125282130886 44.77256843589959,-91.44109457200727 44.7726491564693,-91.44094704948117 44.77334680974756,-91.44249947565004 44.77351056177232,-91.44264163592891 44.77285099022966,-91.44253702657625 44.7727436148279,-91.44125282130886 44.77256843589959))"
Macy's,625 Black Lake Blvd SW,Olympia,WA,98502,1041,"POLYGON((47.040724843714585 -122.93491381081878,47.04161826385949 -122.93489235314667,47.041624890755855 -122.93527972747933,47.04177043282899 -122.93527013541643,47.04176906209343 -122.93578739381985,47.04162009380292 -122.93578121227927,47.04162191953291 -122.93628383336141,47.04075408958475 -122.93629456219747,47.04073581461016 -122.93559881858948,47.040724843714585 -122.93491381081878))","POLYGON((-122.93491381081878 47.040724843714585,-122.93489235314667 47.04161826385949,-122.93527972747933 47.041624890755855,-122.93527013541643 47.04177043282899,-122.93578739381985 47.04176906209343,-122.93578121227927 47.04162009380292,-122.93628383336141 47.04162191953291,-122.93629456219747 47.04075408958475,-122.93559881858948 47.04073581461016,-122.93491381081878 47.040724843714585))"
Macy's,2 Smith Haven Mall ,Lake Grove,NY,11755,1020,"POLYGON((40.86481689869001 -73.12716276222312,40.86614329985941 -73.12754900032127,40.86604796606839 -73.12813203184669,40.865920177227075 -73.12811424760065,40.86585932502568 -73.12840054331656,40.86580252959929 -73.12839377725356,40.8657700742447 -73.12857336346354,40.8646302824079 -73.12827295605388,40.86481689869001 -73.12716276222312))","POLYGON((-73.12716276222312 40.86481689869001,-73.12754900032127 40.86614329985941,-73.12813203184669 40.86604796606839,-73.12811424760065 40.865920177227075,-73.12840054331656 40.86585932502568,-73.12839377725356 40.86580252959929,-73.12857336346354 40.8657700742447,-73.12827295605388 40.8646302824079,-73.12716276222312 40.86481689869001))"
Macy's,601 Harry L Drive,Johnson City,NY,13790,1016,"POLYGON((42.125693765191784 -75.97348427316228,42.12629420130924 -75.97349500199834,42.12628624407339 -75.97481955752608,42.125669893254994 -75.9747873710179,42.125693765191784 -75.97348427316228))","POLYGON((-75.97348427316228 42.125693765191784,-75.97349500199834 42.12629420130924,-75.97481955752608 42.12628624407339,-75.9747873710179 42.125669893254994,-75.97348427316228 42.125693765191784))"
Macy's,1 Worcester Road,Framingham,MA,01701,1008,"POLYGON((42.3011681786972 -71.39302431110417,42.301779441714515 -71.39302431110417,42.30176357139952 -71.3938507735516,42.301152308228104 -71.39384004471555,42.3011681786972 -71.39302431110417))","POLYGON((-71.39302431110417 42.3011681786972,-71.39302431110417 42.301779441714515,-71.3938507735516 42.30176357139952,-71.39384004471555 42.301152308228104,-71.39302431110417 42.3011681786972))"
Macy's,1775 Washington St ,Hanover,MA,02339,1003,"POLYGON((42.14465772938187 -70.84024068645738,42.14552098678116 -70.8406054668834,42.14513915427193 -70.84202724475597,42.14429975659091 -70.8416195489857,42.14465772938187 -70.84024068645738))","POLYGON((-70.84024068645738 42.14465772938187,-70.8406054668834 42.14552098678116,-70.84202724475597 42.14513915427193,-70.8416195489857 42.14429975659091,-70.84024068645738 42.14465772938187))"
Macy's,4143 S Yale Ave,Tulsa,OK,74135,997,"POLYGON((36.10132333918596 -95.91970142517971,36.1021383271913 -95.91969069634365,36.10214266208135 -95.91973499597196,36.1022596881374 -95.91973101586916,36.10225968865748 -95.91982091347757,36.10219034036294 -95.91982294690285,36.10219250755005 -95.91984810328108,36.10214157978195 -95.91984458821855,36.1021383271913 -95.92079593923836,36.10131900486336 -95.92081203249245,36.10132333918596 -95.91970142517971))","POLYGON((-95.91970142517971 36.10132333918596,-95.91969069634365 36.1021383271913,-95.91973499597196 36.10214266208135,-95.91973101586916 36.1022596881374,-95.91982091347757 36.10225968865748,-95.91982294690285 36.10219034036294,-95.91984810328108 36.10219250755005,-95.91984458821855 36.10214157978195,-95.92079593923836 36.1021383271913,-95.92081203249245 36.10131900486336,-95.91970142517971 36.10132333918596))"
Macy's,1655 Boston Road,Springfield,MA,01129,993,"POLYGON((42.14129394795635 -72.48649785332424,42.14214523292936 -72.48674461655361,42.14199010547928 -72.48758155765131,42.14113484073528 -72.48730797233179,42.14129394795635 -72.48649785332424))","POLYGON((-72.48649785332424 42.14129394795635,-72.48674461655361 42.14214523292936,-72.48758155765131 42.14199010547928,-72.48730797233179 42.14113484073528,-72.48649785332424 42.14129394795635))"
Macy's,1300 Middlesex Turnpike,Burlington,MA,01803,985,"POLYGON((42.480850801393686 -71.21167932944007,42.48148479015929 -71.21212457613655,42.481029821505395 -71.21333290984677,42.4803997844332 -71.21286084106015,42.480850801393686 -71.21167932944007))","POLYGON((-71.21167932944007 42.480850801393686,-71.21212457613655 42.48148479015929,-71.21333290984677 42.481029821505395,-71.21286084106015 42.4803997844332,-71.21167932944007 42.480850801393686))"
Macy's,8687 N Central Expy,Dallas,TX,75225,985,"POLYGON((32.86935997513112 -96.77170012858471,32.870363018433984 -96.77170012858471,32.870335984958594 -96.77319476956285,32.86935096387164 -96.77318404072679,32.86935997513112 -96.77170012858471))","POLYGON((-96.77170012858471 32.86935997513112,-96.77170012858471 32.870363018433984,-96.77319476956285 32.870335984958594,-96.77318404072679 32.86935096387164,-96.77170012858471 32.86935997513112))"
Macy's,3801 Sumner Blvd,Raleigh,NC,27616,963,"POLYGON((35.8649971682734 -78.57353759030337,35.86548580478991 -78.57299578408237,35.865646654712975 -78.57302233469937,35.865653176014355 -78.57315899220316,35.866277008717184 -78.57403594342617,35.865792724358315 -78.5745831140652,35.8649971682734 -78.57353759030337))","POLYGON((-78.57353759030337 35.8649971682734,-78.57299578408237 35.86548580478991,-78.57302233469937 35.865646654712975,-78.57315899220316 35.865653176014355,-78.57403594342617 35.866277008717184,-78.5745831140652 35.865792724358315,-78.57353759030337 35.8649971682734))"
Macy's,11872 W Broad St ,Henrico,VA,23233,954,"POLYGON((37.656290730156 -77.62153015126864,37.656888830849006 -77.62113854875247,37.657404829948554 -77.62228562782985,37.65746145999521 -77.62224271354751,37.65758745328507 -77.62228831183177,37.65754215407052 -77.62247740810915,37.65746004793333 -77.6224753962187,37.6574805748874 -77.62250657666647,37.657316715745004 -77.6226160441746,37.6573367117917 -77.62265200208981,37.657123747454925 -77.62280140925566,37.65710220346158 -77.62277687080791,37.656927770693805 -77.62289448927623,37.65665384521332 -77.62234106337871,37.65664004250676 -77.62234866652057,37.6565482024225 -77.62214057360802,37.65656173929656 -77.62212772269169,37.656290730156 -77.62153015126864))","POLYGON((-77.62153015126864 37.656290730156,-77.62113854875247 37.656888830849006,-77.62228562782985 37.657404829948554,-77.62224271354751 37.65746145999521,-77.62228831183177 37.65758745328507,-77.62247740810915 37.65754215407052,-77.6224753962187 37.65746004793333,-77.62250657666647 37.6574805748874,-77.6226160441746 37.657316715745004,-77.62265200208981 37.6573367117917,-77.62280140925566 37.657123747454925,-77.62277687080791 37.65710220346158,-77.62289448927623 37.656927770693805,-77.62234106337871 37.65665384521332,-77.62234866652057 37.65664004250676,-77.62214057360802 37.6565482024225,-77.62212772269169 37.65656173929656,-77.62153015126864 37.656290730156))"
Macy's,6690 Douglas Blvd,Douglasville,MA,30135,937,"POLYGON((33.72655235459245 -84.74598369330073,33.7273831901765 -84.74624118536616,33.72719580585166 -84.74707922204351,33.726418507392154 -84.74682172997808,33.72655235459245 -84.74598369330073))","POLYGON((-84.74598369330073 33.72655235459245,-84.74624118536616 33.7273831901765,-84.74707922204351 33.72719580585166,-84.74682172997808 33.726418507392154,-84.74598369330073 33.72655235459245))"
Macy's,3634 S Maryland Pkwy ,Las Vegas,NV,89169,935,"POLYGON((36.12292589208835 -115.13511160445921,36.12322394099027 -115.13509014697598,36.123231670999424 -115.13500431632394,36.12362411229683 -115.13499895168059,36.123676109382586 -115.13602428509,36.12293455834875 -115.13606183601621,36.12292589208835 -115.13511160445921))","POLYGON((-115.13511160445921 36.12292589208835,-115.13509014697598 36.12322394099027,-115.13500431632394 36.123231670999424,-115.13499895168059 36.12362411229683,-115.13602428509 36.123676109382586,-115.13606183601621 36.12293455834875,-115.13511160445921 36.12292589208835))"
Macy's,28233 Paseo Dr ,Wesley Chapel,FL,33543,934,"POLYGON((28.18910259770489 -82.34910332719079,28.189970017866077 -82.34955125609628,28.189889048738717 -82.34973426216834,28.189772618652228 -82.34967050490002,28.18957285472775 -82.35017599060018,28.188816543510235 -82.3498004813381,28.18910259770489 -82.34910332719079))","POLYGON((-82.34910332719079 28.18910259770489,-82.34955125609628 28.189970017866077,-82.34973426216834 28.189889048738717,-82.34967050490002 28.189772618652228,-82.35017599060018 28.18957285472775,-82.3498004813381 28.188816543510235,-82.34910332719079 28.18910259770489))"
Macy's,451 E Altamonte Dr ,Altamonte Springs,FL,32701,932,"POLYGON((28.66740583421241 -81.37691886034031,28.66803905728818 -81.37691349592228,28.668043764103064 -81.37768614825802,28.66715872464125 -81.37770760593014,28.66715754887919 -81.37703964828904,28.667407599696737 -81.37702753415886,28.66740583421241 -81.37691886034031))","POLYGON((-81.37691886034031 28.66740583421241,-81.37691349592228 28.66803905728818,-81.37768614825802 28.668043764103064,-81.37770760593014 28.66715872464125,-81.37703964828904 28.66715754887919,-81.37702753415886 28.667407599696737,-81.37691886034031 28.66740583421241))"
Macy's,100 Commercial Rd ,Leominster,MA,01453,931,"POLYGON((42.52935434815778 -71.74054994109986,42.530190733107865 -71.7412419510257,42.52989424588228 -71.74188875334289,42.52894716655499 -71.74114578144577,42.52897879244322 -71.74110401321917,42.52899658200975 -71.74113006761104,42.52906279863831 -71.74098216226389,42.52913148584568 -71.7410450019238,42.52915199328883 -71.74099327321147,42.52917410662761 -71.74092717563758,42.52916144394393 -71.7409129022268,42.52916301901804 -71.74087357902135,42.52918752583418 -71.74081368425107,42.52920966225802 -71.74080251225723,42.52923654333259 -71.74082106611161,42.52935434815778 -71.74054994109986))","POLYGON((-71.74054994109986 42.52935434815778,-71.7412419510257 42.530190733107865,-71.74188875334289 42.52989424588228,-71.74114578144577 42.52894716655499,-71.74110401321917 42.52897879244322,-71.74113006761104 42.52899658200975,-71.74098216226389 42.52906279863831,-71.7410450019238 42.52913148584568,-71.74099327321147 42.52915199328883,-71.74092717563758 42.52917410662761,-71.7409129022268 42.52916144394393,-71.74087357902135 42.52916301901804,-71.74081368425107 42.52918752583418,-71.74080251225723 42.52920966225802,-71.74082106611161 42.52923654333259,-71.74054994109986 42.52935434815778))"
Macy's,7100 NW 32nd Ave ,Miami,FL,33147,930,"POLYGON((25.83936662571422 -80.25009562216457,25.84113916606836 -80.25020291077107,25.841163960915885 -80.24983813009914,25.841781946841042 -80.24984957950971,25.841772288309677 -80.25183514106487,25.839356969551925 -80.25172785270422,25.839096178451467 -80.25175063890697,25.83910575981998 -80.25117261087968,25.838970423606444 -80.25111089652171,25.838970122230034 -80.25042956944526,25.83862189674873 -80.25041875057997,25.838601376672035 -80.24975338492379,25.839332831422666 -80.2498173961896,25.83936662571422 -80.25009562216457))","POLYGON((-80.25009562216457 25.83936662571422,-80.25020291077107 25.84113916606836,-80.24983813009914 25.841163960915885,-80.24984957950971 25.841781946841042,-80.25183514106487 25.841772288309677,-80.25172785270422 25.839356969551925,-80.25175063890697 25.839096178451467,-80.25117261087968 25.83910575981998,-80.25111089652171 25.838970423606444,-80.25042956944526 25.838970122230034,-80.25041875057997 25.83862189674873,-80.24975338492379 25.838601376672035,-80.2498173961896 25.839332831422666,-80.25009562216457 25.83936662571422))"
Macy's,2905 Harrison Ave NW,Olympia,WA,98502,929,"POLYGON((47.046134955525275 -122.93781099792955,47.046739676784256 -122.93781099792955,47.04673236613851 -122.93866627323439,47.046098401872186 -122.93867700207045,47.046134955525275 -122.93781099792955))","POLYGON((-122.93781099792955 47.046134955525275,-122.93781099792955 47.046739676784256,-122.93866627323439 47.04673236613851,-122.93867700207045 47.046098401872186,-122.93781099792955 47.046134955525275))"
Macy's,2 Burr Ln,Lake Grove,NY,11755,920,"POLYGON((40.86482665840922 -73.12715470556628,40.8661287194958 -73.12756240133655,40.866030850131736 -73.12815482051701,40.86591675290092 -73.12812496630568,40.865867056991256 -73.1283442069763,40.865816346861216 -73.12835353455381,40.865779834669354 -73.12858676559762,40.86465626967589 -73.12826490051583,40.86482665840922 -73.12715470556628))","POLYGON((-73.12715470556628 40.86482665840922,-73.12756240133655 40.8661287194958,-73.12815482051701 40.866030850131736,-73.12812496630568 40.86591675290092,-73.1283442069763 40.865867056991256,-73.12835353455381 40.865816346861216,-73.12858676559762 40.865779834669354,-73.12826490051583 40.86465626967589,-73.12715470556628 40.86482665840922))"
Macy's,300 Stanford Shopping Center,Palo Alto,CA,94304,913,"POLYGON((37.44217842095985 -122.17094492349577,37.44276072561155 -122.17173349294615,37.44224962715376 -122.17234352557796,37.441641763311175 -122.1715764137997,37.44217842095985 -122.17094492349577))","POLYGON((-122.17094492349577 37.44217842095985,-122.17173349294615 37.44276072561155,-122.17234352557796 37.44224962715376,-122.1715764137997 37.441641763311175,-122.17094492349577 37.44217842095985))"
Macy's,2 Galleria Mall Dr,Taunton,MA,02780,904,"POLYGON((41.86566908623163 -71.05113240141776,41.86603708247593 -71.05116056445343,41.86607726391014 -71.05109417982408,41.8662231944788 -71.05110658493982,41.86625820826184 -71.05117179616025,41.866560880546665 -71.05117799897101,41.866549895082926 -71.05146380989106,41.86659683524467 -71.05152163319087,41.86658684813641 -71.0517150639053,41.86654490151511 -71.05177438408293,41.86653291632141 -71.05204291637324,41.86622284604224 -71.05202682291332,41.86619165360726 -71.05208851372595,41.86603823283342 -71.05207912586945,41.86600546676045 -71.05201542342024,41.865635129197166 -71.05199195440196,41.86566908623163 -71.05113240141776))","POLYGON((-71.05113240141776 41.86566908623163,-71.05116056445343 41.86603708247593,-71.05109417982408 41.86607726391014,-71.05110658493982 41.8662231944788,-71.05117179616025 41.86625820826184,-71.05117799897101 41.866560880546665,-71.05146380989106 41.866549895082926,-71.05152163319087 41.86659683524467,-71.0517150639053 41.86658684813641,-71.05177438408293 41.86654490151511,-71.05204291637324 41.86653291632141,-71.05202682291332 41.86622284604224,-71.05208851372595 41.86619165360726,-71.05207912586945 41.86603823283342,-71.05201542342024 41.86600546676045,-71.05199195440196 41.865635129197166,-71.05113240141776 41.86566908623163))"
Macy's,9531 Colerain Ave ,Cincinnati,OH,45251,897,"POLYGON((39.245327251179674 -84.59979631687054,39.24544033994426 -84.59970914526559,39.24614543531695 -84.59991701627621,39.24597614526228 -84.60044391910708,39.24594966071865 -84.60043914861774,39.24591915176726 -84.60061632290302,39.24587202512897 -84.60060037804999,39.24581730368356 -84.60092902285817,39.24578750851411 -84.60090898030842,39.245744535131855 -84.60112638742868,39.245543163042065 -84.60107542505915,39.24544455436259 -84.60107408396061,39.245366169027854 -84.60105463799414,39.245281277520185 -84.60100468192803,39.2451132970567 -84.6009493616337,39.245327251179674 -84.59979631687054))","POLYGON((-84.59979631687054 39.245327251179674,-84.59970914526559 39.24544033994426,-84.59991701627621 39.24614543531695,-84.60044391910708 39.24597614526228,-84.60043914861774 39.24594966071865,-84.60061632290302 39.24591915176726,-84.60060037804999 39.24587202512897,-84.60092902285817 39.24581730368356,-84.60090898030842 39.24578750851411,-84.60112638742868 39.245744535131855,-84.60107542505915 39.245543163042065,-84.60107408396061 39.24544455436259,-84.60105463799414 39.245366169027854,-84.60100468192803 39.245281277520185,-84.6009493616337 39.2451132970567,-84.59979631687054 39.245327251179674))"
Macy's,2 W County Ctr ,Saint Louis,MO,63131,895,"POLYGON((38.60194904131061 -90.44559064941114,38.602770199112115 -90.44535997943586,38.602946273005315 -90.44655557149036,38.60214188633007 -90.44680769913776,38.60194904131061 -90.44559064941114))","POLYGON((-90.44559064941114 38.60194904131061,-90.44535997943586 38.602770199112115,-90.44655557149036 38.602946273005315,-90.44680769913776 38.60214188633007,-90.44559064941114 38.60194904131061))"
Macy's,2727 S Hamilton Rd,Columbus,OH,43232,890,"POLYGON((39.91780387568881 -82.88157492252395,39.91866087713172 -82.88265317054794,39.91810750509125 -82.88340578911544,39.918036970869636 -82.88332599267574,39.91794792217492 -82.88344467976475,39.91774925289915 -82.88322071460317,39.91782711831332 -82.88310269608053,39.917240210826435 -82.8823704564357,39.91780387568881 -82.88157492252395))","POLYGON((-82.88157492252395 39.91780387568881,-82.88265317054794 39.91866087713172,-82.88340578911544 39.91810750509125,-82.88332599267574 39.918036970869636,-82.88344467976475 39.91794792217492,-82.88322071460317 39.91774925289915,-82.88310269608053 39.91782711831332,-82.8823704564357 39.917240210826435,-82.88157492252395 39.91780387568881))"
Macy's,1655 Boston Road,Springfield,MA,01129,889,"POLYGON((42.141293836485396 -72.48648901690359,42.14212921045076 -72.48674114455099,42.141993971122346 -72.4875727205308,42.14116257305663 -72.4873205928834,42.141293836485396 -72.48648901690359))","POLYGON((-72.48648901690359 42.141293836485396,-72.48674114455099 42.14212921045076,-72.4875727205308 42.141993971122346,-72.4873205928834 42.14116257305663,-72.48648901690359 42.141293836485396))"
Macy's,3710 Us Highway 9 ,Freehold,NJ,07728,882,"POLYGON((40.25196576258926 -74.30087800010563,40.252740640580384 -74.30086727126957,40.252748828844325 -74.30206495494201,40.25195757423054 -74.30205422610595,40.25196576258926 -74.30087800010563))","POLYGON((-74.30087800010563 40.25196576258926,-74.30086727126957 40.252740640580384,-74.30206495494201 40.252748828844325,-74.30205422610595 40.25195757423054,-74.30087800010563 40.25196576258926))"
Macy's,1815 Hawthorne Blvd ,Redondo Beach,CA,90278,875,"POLYGON((33.870487686838416 -118.35370368898936,33.871444602970435 -118.35367150248118,33.871444602970435 -118.35450213904403,33.870478778691144 -118.35450213904403,33.870487686838416 -118.35370368898936))","POLYGON((-118.35370368898936 33.870487686838416,-118.35367150248118 33.871444602970435,-118.35450213904403 33.871444602970435,-118.35450213904403 33.870478778691144,-118.35370368898936 33.870487686838416))"
Macy's,46-056 Kamehameha Hwy ,Kaneohe,HI,96744,870,"POLYGON((21.420173123708313 -157.8038252774328,21.420772241945027 -157.80419005785882,21.42052754247013 -157.80469415577193,21.419943404903357 -157.8043132820918,21.420173123708313 -157.8038252774328))","POLYGON((-157.8038252774328 21.420173123708313,-157.80419005785882 21.420772241945027,-157.80469415577193 21.42052754247013,-157.8043132820918 21.419943404903357,-157.8038252774328 21.420173123708313))"
Macy's,1675 Meridian Ave ,Miami Beach,FL,33139,865,"POLYGON((25.79151088452535 -80.1357566898721,25.7921249305102 -80.13577814754422,25.7921056104802 -80.13652986965246,25.7914963944281 -80.1364815898902,25.79151088452535 -80.1357566898721))","POLYGON((-80.1357566898721 25.79151088452535,-80.13577814754422 25.7921249305102,-80.13652986965246 25.7921056104802,-80.1364815898902 25.7914963944281,-80.1357566898721 25.79151088452535))"
Macy's,200 Brea Mall ,Brea,CA,92821,848,"POLYGON((33.91483682145039 -117.88468185163714,33.91505873101589 -117.88496247674368,33.915095892837904 -117.8849654940189,33.91519247513034 -117.88508686409574,33.91519513588949 -117.88513078547999,33.91528015375752 -117.88523907995886,33.91528102346002 -117.88527864314295,33.91517390418879 -117.88540273890976,33.91524374076136 -117.88548794159146,33.914962723831984 -117.88581123071077,33.91491786258532 -117.88575011016405,33.91483922847189 -117.88583622622468,33.91472498028592 -117.88569435458214,33.91469201757046 -117.88569281413083,33.91467866227291 -117.88567001535421,33.914680200704 -117.88562824192081,33.91462720496879 -117.88556366974183,33.91459244181061 -117.88556193038272,33.914573259847955 -117.88553873335923,33.91457443789467 -117.88549958952416,33.91447885494625 -117.8853837515814,33.91442569431127 -117.88543907207702,33.914354987210295 -117.88534050138452,33.91425586505885 -117.88528015332582,33.91431625984495 -117.8852056382832,33.91431655548962 -117.8851552630772,33.91443734486896 -117.88501696150331,33.914435188516855 -117.88497639266836,33.91444965679715 -117.88496298162329,33.91449535706682 -117.8849706924326,33.9145432832184 -117.88490866577774,33.914540083475586 -117.88485032654165,33.91455691670107 -117.88483490264389,33.9145883572885 -117.88483758226903,33.91465763791316 -117.88475979557938,33.91469436491638 -117.88476246725895,33.914721075502264 -117.88479463271489,33.914814562524356 -117.88468193719609,33.91483682145039 -117.88468185163714))","POLYGON((-117.88468185163714 33.91483682145039,-117.88496247674368 33.91505873101589,-117.8849654940189 33.915095892837904,-117.88508686409574 33.91519247513034,-117.88513078547999 33.91519513588949,-117.88523907995886 33.91528015375752,-117.88527864314295 33.91528102346002,-117.88540273890976 33.91517390418879,-117.88548794159146 33.91524374076136,-117.88581123071077 33.914962723831984,-117.88575011016405 33.91491786258532,-117.88583622622468 33.91483922847189,-117.88569435458214 33.91472498028592,-117.88569281413083 33.91469201757046,-117.88567001535421 33.91467866227291,-117.88562824192081 33.914680200704,-117.88556366974183 33.91462720496879,-117.88556193038272 33.91459244181061,-117.88553873335923 33.914573259847955,-117.88549958952416 33.91457443789467,-117.8853837515814 33.91447885494625,-117.88543907207702 33.91442569431127,-117.88534050138452 33.914354987210295,-117.88528015332582 33.91425586505885,-117.8852056382832 33.91431625984495,-117.8851552630772 33.91431655548962,-117.88501696150331 33.91443734486896,-117.88497639266836 33.914435188516855,-117.88496298162329 33.91444965679715,-117.8849706924326 33.91449535706682,-117.88490866577774 33.9145432832184,-117.88485032654165 33.914540083475586,-117.88483490264389 33.91455691670107,-117.88483758226903 33.9145883572885,-117.88475979557938 33.91465763791316,-117.88476246725895 33.91469436491638,-117.88479463271489 33.914721075502264,-117.88468193719609 33.914814562524356,-117.88468185163714 33.91483682145039))"
